userId,userLabelIndex,transcription,groundTruth,randomNoiseStandardDeviation,lowPassFreqCutoff,highPassFreqCutoff,synthName,encodingType
20,14,"did bob sleep last night","did bob sleep last night",0.4,400.0,2000.0,google,mp3
20,15,"the","are the smoke alarms in the home office working",0.5,500.0,1500.0,espeak,mp3
20,16,"is the hallway using","is the hallway clock using power",0.5,500.0,1500.0,flite,mp3
20,17,"","did tom stay up late",0.5,500.0,1500.0,espeak,mp3
20,18,"ive been cooking cinnamon buns","are the kitchen sensors on",0.3,300.0,2500.0,google,mp3
20,19,"the","is the microwave in the kitchen switched off.",0.5,500.0,1500.0,espeak,mp3
20,20,"did i leave the lights on in the house","did i leave the lights on in the house",0.5,500.0,1500.0,google,mp3
20,21,"","are the air conditioner in the living room working",0.5,500.0,1500.0,espeak,mp3
20,22,"are the lights","are the lights off at home",0.5,500.0,1500.0,flite,mp3
20,23,"","has the alarm in the bathroom been turned off",0.5,500.0,1500.0,espeak,mp3
20,24,"do you bedroom","do you hear voices coming from the bedroom",0.5,500.0,1500.0,flite,mp3
20,25,"are there gold","are there any burglar alarms on the home office that are on",0.5,500.0,1500.0,espeak,mp3
20,26,"are there any lights on in the kitchen","are there any lights on in the kitchen",0.3,300.0,2500.0,google,mp3
20,27,"is the","is the gym clock okay",0.3,300.0,2500.0,flite,mp3
20,28,"can you tell if the alarms in the hallway are working","can you tell if the alarms in the hallway are working",0.3,300.0,2500.0,google,mp3
20,29,"did you switch off the in the bedroom","did you switch off the security alarms in the bedroom",0.3,300.0,2500.0,flite,mp3
21,0,"mike the naval","is the microwave off",0.3,300.0,2500.0,flite,mp3
21,1,"along the long","is the smoke alarm in the bathroom on",0.3,300.0,2500.0,espeak,mp3
21,2,"it has a long arm walk","is the burglar alarm in the bedroom off",0.3,300.0,2500.0,flite,mp3
21,3,"all the hallway","are the sensors currently working in the hallway",0.3,300.0,2500.0,espeak,mp3
21,4,"kiss someone using the phone in the house","is someone using the phone in the house",0.4,400.0,2000.0,flite,mp3
21,5,"this is really a steam roller rude","is there anything broken in the dining room",0.4,400.0,2000.0,espeak,mp3
21,6,"the humidity in the bathroom","does the humidifiyer in the bathroom work",0.4,400.0,2000.0,google,mp3
21,7,"its the alarm","is the alarm activited",0.4,400.0,2000.0,google,mp3
21,8,"defer any problems","is there any problems with the house phone",0.4,400.0,2000.0,flite,mp3
21,9,"hallway were","does the thermostat in the hallway work",0.4,400.0,2000.0,espeak,mp3
21,10,"in the kitchen","are the sensors off in the kitchen",0.4,400.0,2000.0,flite,mp3
21,11,"","is the stereo in the home office playing music",0.4,400.0,2000.0,espeak,mp3
21,12,"is the dishwasher not working","is the dishwasher not working",0.4,400.0,2000.0,google,mp3
21,13,"what are the things redo","what are the sensors in the kitchen reading",0.4,400.0,2000.0,espeak,mp3
21,14,"last night","did bob sleep last night",0.4,400.0,2000.0,google,mp3
21,15,"","are the smoke alarms in the home office working",0.5,500.0,1500.0,espeak,mp3
21,16,"does it have","is the hallway clock using power",0.5,500.0,1500.0,flite,mp3
21,17,"the","did tom stay up late",0.5,500.0,1500.0,espeak,mp3
21,18,"are the chickens sensitive","are the kitchen sensors on",0.3,300.0,2500.0,google,mp3
21,19,"the wind","is the microwave in the kitchen switched off.",0.5,500.0,1500.0,espeak,mp3
21,20,"right sign in the house","did i leave the lights on in the house",0.5,500.0,1500.0,google,mp3
21,21,"rude words","are the air conditioner in the living room working",0.5,500.0,1500.0,espeak,mp3
21,22,"theres a light up","are the lights off at home",0.5,500.0,1500.0,flite,mp3
21,23,"","has the alarm in the bathroom been turned off",0.5,500.0,1500.0,espeak,mp3
21,24,"coming for the","do you hear voices coming from the bedroom",0.5,500.0,1500.0,flite,mp3
21,25,"office of heran","are there any burglar alarms on the home office that are on",0.5,500.0,1500.0,espeak,mp3
21,26,"i can only light on a","are there any lights on in the kitchen",0.3,300.0,2500.0,google,mp3
21,27,"if a","is the gym clock okay",0.3,300.0,2500.0,flite,mp3
21,28,"can you tell alarms in the hallways working","can you tell if the alarms in the hallway are working",0.3,300.0,2500.0,google,mp3
21,29,"did you check the security alarms in the bedroom","did you switch off the security alarms in the bedroom",0.3,300.0,2500.0,flite,mp3
22,0,"","is someone on the phone in bedroom",0.3,300.0,2500.0,espeak,mp3
22,1,"found","are the office's phones okay",0.3,300.0,2500.0,google,mp3
22,2,"","does the lightbulb in the hallway work",0.3,300.0,2500.0,flite,mp3
22,3,"","are the gym clocks showing time",0.3,300.0,2500.0,google,mp3
22,4,"","are the sensors in the livingroom taking readings",0.4,400.0,2000.0,flite,mp3
22,5,"","are the humidifiers in the hallway turned off",0.4,400.0,2000.0,google,mp3
22,6,"","is the kitchen blender running",0.4,400.0,2000.0,flite,mp3
22,7,"","is the hallway tv broken",0.4,400.0,2000.0,espeak,mp3
22,8,"","do the gym clocks still work",0.4,400.0,2000.0,espeak,mp3
22,9,"","is the phone in the hallway on or off",0.4,400.0,2000.0,google,mp3
22,10,"","are the boomboxes in the home office operating",0.4,400.0,2000.0,flite,mp3
22,11,"","is anyone using the tv's in the house",0.4,400.0,2000.0,google,mp3
22,12,"","are the smoke detectors in the home office on or off",0.4,400.0,2000.0,flite,mp3
22,13,"","can you turn on the home office ac",0.4,400.0,2000.0,espeak,mp3
22,14,"","are the house humidifiers on",0.4,400.0,2000.0,flite,mp3
22,15,"","is the telephone in the gym working",0.5,500.0,1500.0,google,mp3
22,16,"","is the office air conditioner working",0.5,500.0,1500.0,flite,mp3
22,17,"","does the house phone work properly right now",0.5,500.0,1500.0,google,mp3
22,18,"","is the oven supposed to do that",0.5,500.0,1500.0,flite,mp3
22,19,"","is the grill off",0.3,300.0,2500.0,espeak,mp3
22,20,"","is my home office protected with motion detectors",0.5,500.0,1500.0,flite,mp3
22,21,"","are the lights in the hallway on",0.5,500.0,1500.0,espeak,mp3
22,22,"","is the home security alarm not working",0.3,300.0,2500.0,flite,mp3
22,23,"","are the security alarms in the gym working okay or are they broken",0.5,500.0,1500.0,google,mp3
22,24,"","do you have the air conditioning in the bathroom on",0.5,500.0,1500.0,flite,mp3
22,25,"","is the gym's alarm okay",0.5,500.0,1500.0,google,mp3
22,26,"","are the phone in the hallway working",0.3,300.0,2500.0,google,mp3
22,27,"","how many eggs are in the fridge",0.3,300.0,2500.0,espeak,mp3
22,28,"","are the dining room's speakers broken",0.3,300.0,2500.0,google,mp3
22,29,"","is the clock in my dining room on",0.3,300.0,2500.0,espeak,mp3
23,0,"","is someone on the phone in bedroom",0.3,300.0,2500.0,espeak,mp3
23,1,"offices","are the office's phones okay",0.3,300.0,2500.0,google,mp3
23,2,"having","does the lightbulb in the hallway work",0.3,300.0,2500.0,flite,mp3
23,3,"","are the gym clocks showing time",0.3,300.0,2500.0,google,mp3
23,4,"ready","are the sensors in the livingroom taking readings",0.4,400.0,2000.0,flite,mp3
23,5,"","are the humidifiers in the hallway turned off",0.4,400.0,2000.0,google,mp3
23,6,"is it kitchen","is the kitchen blender running",0.4,400.0,2000.0,flite,mp3
23,7,"","is the hallway tv broken",0.4,400.0,2000.0,espeak,mp3
23,8,"","do the gym clocks still work",0.4,400.0,2000.0,espeak,mp3
23,9,"","is the phone in the hallway on or off",0.4,400.0,2000.0,google,mp3
23,10,"","are the boomboxes in the home office operating",0.4,400.0,2000.0,flite,mp3
23,11,"is anyone using","is anyone using the tv's in the house",0.4,400.0,2000.0,google,mp3
23,12,"","are the smoke detectors in the home office on or off",0.4,400.0,2000.0,flite,mp3
23,13,"","can you turn on the home office ac",0.4,400.0,2000.0,espeak,mp3
23,14,"are they","are the house humidifiers on",0.4,400.0,2000.0,flite,mp3
23,15,"immortal","is the telephone in the gym working",0.5,500.0,1500.0,google,mp3
23,16,"","is the office air conditioner working",0.5,500.0,1500.0,flite,mp3
23,17,"probably right now","does the house phone work properly right now",0.5,500.0,1500.0,google,mp3
23,18,"","is the oven supposed to do that",0.5,500.0,1500.0,flite,mp3
23,19,"its the new","is the grill off",0.3,300.0,2500.0,espeak,mp3
23,20,"machine to cut","is my home office protected with motion detectors",0.5,500.0,1500.0,flite,mp3
23,21,"","are the lights in the hallway on",0.5,500.0,1500.0,espeak,mp3
23,22,"not working","is the home security alarm not working",0.3,300.0,2500.0,flite,mp3
23,23,"peculiar","are the security alarms in the gym working okay or are they broken",0.5,500.0,1500.0,google,mp3
23,24,"","do you have the air conditioning in the bathroom on",0.5,500.0,1500.0,flite,mp3
23,25,"","is the gym's alarm okay",0.5,500.0,1500.0,google,mp3
23,26,"are they found working","are the phone in the hallway working",0.3,300.0,2500.0,google,mp3
23,27,"","how many eggs are in the fridge",0.3,300.0,2500.0,espeak,mp3
23,28,"are the diamond ring","are the dining room's speakers broken",0.3,300.0,2500.0,google,mp3
23,29,"","is the clock in my dining room on",0.3,300.0,2500.0,espeak,mp3
24,0,"","is someone on the phone in bedroom",0.3,300.0,2500.0,espeak,mp3
24,1,"offices","are the office's phones okay",0.3,300.0,2500.0,google,mp3
24,2,"","does the lightbulb in the hallway work",0.3,300.0,2500.0,flite,mp3
24,3,"","are the gym clocks showing time",0.3,300.0,2500.0,google,mp3
24,4,"","are the sensors in the livingroom taking readings",0.4,400.0,2000.0,flite,mp3
24,5,"so long","are the humidifiers in the hallway turned off",0.4,400.0,2000.0,google,mp3
24,6,"kitchen grandular","is the kitchen blender running",0.4,400.0,2000.0,flite,mp3
24,7,"","is the hallway tv broken",0.4,400.0,2000.0,espeak,mp3
24,8,"","do the gym clocks still work",0.4,400.0,2000.0,espeak,mp3
24,9,"","is the phone in the hallway on or off",0.4,400.0,2000.0,google,mp3
24,10,"","are the boomboxes in the home office operating",0.4,400.0,2000.0,flite,mp3
24,11,"is any one using","is anyone using the tv's in the house",0.4,400.0,2000.0,google,mp3
24,12,"","are the smoke detectors in the home office on or off",0.4,400.0,2000.0,flite,mp3
24,13,"","can you turn on the home office ac",0.4,400.0,2000.0,espeak,mp3
24,14,"","are the house humidifiers on",0.4,400.0,2000.0,flite,mp3
24,15,"immortal","is the telephone in the gym working",0.5,500.0,1500.0,google,mp3
24,16,"","is the office air conditioner working",0.5,500.0,1500.0,flite,mp3
24,17,"right now","does the house phone work properly right now",0.5,500.0,1500.0,google,mp3
24,18,"","is the oven supposed to do that",0.5,500.0,1500.0,flite,mp3
24,19,"","is the grill off",0.3,300.0,2500.0,espeak,mp3
24,20,"machine","is my home office protected with motion detectors",0.5,500.0,1500.0,flite,mp3
24,21,"","are the lights in the hallway on",0.5,500.0,1500.0,espeak,mp3
24,22,"not working","is the home security alarm not working",0.3,300.0,2500.0,flite,mp3
24,23,"peculiar","are the security alarms in the gym working okay or are they broken",0.5,500.0,1500.0,google,mp3
24,24,"do you have","do you have the air conditioning in the bathroom on",0.5,500.0,1500.0,flite,mp3
24,25,"","is the gym's alarm okay",0.5,500.0,1500.0,google,mp3
24,26,"working","are the phone in the hallway working",0.3,300.0,2500.0,google,mp3
24,27,"","how many eggs are in the fridge",0.3,300.0,2500.0,espeak,mp3
24,28,"are the diamond ring","are the dining room's speakers broken",0.3,300.0,2500.0,google,mp3
24,29,"","is the clock in my dining room on",0.3,300.0,2500.0,espeak,mp3
25,0,"","is someone on the phone in bedroom",0.3,300.0,2500.0,espeak,mp3
25,1,"","are the office's phones okay",0.3,300.0,2500.0,google,mp3
25,2,"","does the lightbulb in the hallway work",0.3,300.0,2500.0,flite,mp3
25,3,"","are the gym clocks showing time",0.3,300.0,2500.0,google,mp3
25,4,"","are the sensors in the livingroom taking readings",0.4,400.0,2000.0,flite,mp3
25,5,"","are the humidifiers in the hallway turned off",0.4,400.0,2000.0,google,mp3
25,6,"","is the kitchen blender running",0.4,400.0,2000.0,flite,mp3
25,7,"","is the hallway tv broken",0.4,400.0,2000.0,espeak,mp3
25,8,"","do the gym clocks still work",0.4,400.0,2000.0,espeak,mp3
25,9,"","is the phone in the hallway on or off",0.4,400.0,2000.0,google,mp3
25,10,"","are the boomboxes in the home office operating",0.4,400.0,2000.0,flite,mp3
25,11,"","is anyone using the tv's in the house",0.4,400.0,2000.0,google,mp3
25,12,"","are the smoke detectors in the home office on or off",0.4,400.0,2000.0,flite,mp3
25,13,"","can you turn on the home office ac",0.4,400.0,2000.0,espeak,mp3
25,14,"","are the house humidifiers on",0.4,400.0,2000.0,flite,mp3
25,15,"","is the telephone in the gym working",0.5,500.0,1500.0,google,mp3
25,16,"","is the office air conditioner working",0.5,500.0,1500.0,flite,mp3
25,17,"","does the house phone work properly right now",0.5,500.0,1500.0,google,mp3
25,18,"","is the oven supposed to do that",0.5,500.0,1500.0,flite,mp3
25,19,"","is the grill off",0.3,300.0,2500.0,espeak,mp3
25,20,"","is my home office protected with motion detectors",0.5,500.0,1500.0,flite,mp3
25,21,"","are the lights in the hallway on",0.5,500.0,1500.0,espeak,mp3
25,22,"","is the home security alarm not working",0.3,300.0,2500.0,flite,mp3
25,23,"","are the security alarms in the gym working okay or are they broken",0.5,500.0,1500.0,google,mp3
25,24,"","do you have the air conditioning in the bathroom on",0.5,500.0,1500.0,flite,mp3
25,25,"","is the gym's alarm okay",0.5,500.0,1500.0,google,mp3
25,26,"found in highly","are the phone in the hallway working",0.3,300.0,2500.0,google,mp3
25,27,"","how many eggs are in the fridge",0.3,300.0,2500.0,espeak,mp3
25,28,"","are the dining room's speakers broken",0.3,300.0,2500.0,google,mp3
25,29,"","is the clock in my dining room on",0.3,300.0,2500.0,espeak,mp3
26,0,"","is someone on the phone in bedroom",0.3,300.0,2500.0,espeak,mp3
26,1,"opposite","are the office's phones okay",0.3,300.0,2500.0,google,mp3
26,2,"","does the lightbulb in the hallway work",0.3,300.0,2500.0,flite,mp3
26,3,"","are the gym clocks showing time",0.3,300.0,2500.0,google,mp3
26,4,"living room","are the sensors in the livingroom taking readings",0.4,400.0,2000.0,flite,mp3
26,5,"are the humidifiers in the hallway turned off","are the humidifiers in the hallway turned off",0.4,400.0,2000.0,google,mp3
26,6,"is the kitchen running","is the kitchen blender running",0.4,400.0,2000.0,flite,mp3
26,7,"is the hallway broken","is the hallway tv broken",0.4,400.0,2000.0,espeak,mp3
26,8,"","do the gym clocks still work",0.4,400.0,2000.0,espeak,mp3
26,9,"is the phone in the hallway on or off","is the phone in the hallway on or off",0.4,400.0,2000.0,google,mp3
26,10,"are the boomboxes in the home office operating","are the boomboxes in the home office operating",0.4,400.0,2000.0,flite,mp3
26,11,"is anyone using the tv","is anyone using the tv's in the house",0.4,400.0,2000.0,google,mp3
26,12,"are the smoke detectors in the home","are the smoke detectors in the home office on or off",0.4,400.0,2000.0,flite,mp3
26,13,"can you turn on","can you turn on the home office ac",0.4,400.0,2000.0,espeak,mp3
26,14,"are the","are the house humidifiers on",0.4,400.0,2000.0,flite,mp3
26,15,"is the telephone in the working","is the telephone in the gym working",0.5,500.0,1500.0,google,mp3
26,16,"working","is the office air conditioner working",0.5,500.0,1500.0,flite,mp3
26,17,"right now","does the house phone work properly right now",0.5,500.0,1500.0,google,mp3
26,18,"is the oven supposed to do that","is the oven supposed to do that",0.5,500.0,1500.0,flite,mp3
26,19,"","is the grill off",0.3,300.0,2500.0,espeak,mp3
26,20,"","is my home office protected with motion detectors",0.5,500.0,1500.0,flite,mp3
26,21,"hallway","are the lights in the hallway on",0.5,500.0,1500.0,espeak,mp3
26,22,"is the home security alarm not working","is the home security alarm not working",0.3,300.0,2500.0,flite,mp3
26,23,"security alarms","are the security alarms in the gym working okay or are they broken",0.5,500.0,1500.0,google,mp3
26,24,"do you have the air conditioning in the bathroom on","do you have the air conditioning in the bathroom on",0.5,500.0,1500.0,flite,mp3
26,25,"","is the gym's alarm okay",0.5,500.0,1500.0,google,mp3
26,26,"are the in the hallway working","are the phone in the hallway working",0.3,300.0,2500.0,google,mp3
26,27,"how many","how many eggs are in the fridge",0.3,300.0,2500.0,espeak,mp3
26,28,"are the dining room speakers","are the dining room's speakers broken",0.3,300.0,2500.0,google,mp3
26,29,"is the","is the clock in my dining room on",0.3,300.0,2500.0,espeak,mp3
27,0,"","is the humidifyiyer in the bathroom working",0.3,300.0,2500.0,flite,mp3
27,1,"is there a problem with the microwave","is there a problem with the microwave",0.3,300.0,2500.0,google,mp3
27,2,"kitchen","is the telephone in the kitchen working",0.3,300.0,2500.0,flite,mp3
27,3,"","is the kitchen tv not working",0.3,300.0,2500.0,espeak,mp3
27,4,"","are the smoke detectors running properly in the home office",0.4,400.0,2000.0,flite,mp3
27,5,"","can you check the chandelier lights in the dining room to see if they are working",0.4,400.0,2000.0,espeak,mp3
27,6,"living room","are the humidifiers in the living room turned off",0.4,400.0,2000.0,flite,mp3
27,7,"","are the screens lit in the chillspace",0.4,400.0,2000.0,google,mp3
27,8,"","are the humidifiers plugged in and turned on",0.4,400.0,2000.0,flite,mp3
27,9,"turn off the burglar alarm in the bathroom","did you turn off the burglar alarm in the bathroom",0.4,400.0,2000.0,google,mp3
27,10,"living room","is the humidity turned off in the living room",0.4,400.0,2000.0,flite,mp3
27,11,"","does the house phone work properly",0.4,400.0,2000.0,espeak,mp3
27,12,"do we have","how many eggs do we have",0.4,400.0,2000.0,flite,mp3
27,13,"where","where is the clock located",0.4,400.0,2000.0,espeak,mp3
27,14,"is the oven in the kitchen working ok","is the oven in the kitchen working okay",0.4,400.0,2000.0,google,mp3
27,15,"music playing","where is that music playing",0.5,500.0,1500.0,google,mp3
27,16,"","is there something wrong with the sensors in the halls",0.5,500.0,1500.0,flite,mp3
27,17,"","what time are the clocks in the home office reading",0.5,500.0,1500.0,espeak,mp3
27,18,"","which room of the house has the stereo",0.5,500.0,1500.0,flite,mp3
27,19,"","are the phones that we have in the living room currently turned on",0.5,500.0,1500.0,espeak,mp3
27,20,"dining hall people","are the dining room speakers broken",0.3,300.0,2500.0,google,mp3
27,21,"","is the bedroom humidifier not working properly",0.5,500.0,1500.0,espeak,mp3
27,22,"","what is the time on the clock in the living room",0.5,500.0,1500.0,flite,mp3
27,23,"","can you still tell what time it is from the clocks in the gym",0.3,300.0,2500.0,espeak,mp3
27,24,"","is the smoke detector in the house off",0.5,500.0,1500.0,flite,mp3
27,25,"turn off the tv","can you turn off the tv's in the home office",0.5,500.0,1500.0,espeak,mp3
27,26,"","is the office ac on",0.3,300.0,2500.0,google,mp3
27,27,"","are the stereos in the home office on",0.3,300.0,2500.0,flite,mp3
27,28,"","is the security broke in the bedroom",0.3,300.0,2500.0,google,mp3
27,29,"","is there light in the hallway",0.3,300.0,2500.0,flite,mp3
28,0,"if","is the humidifyiyer in the bathroom working",0.3,300.0,2500.0,flite,mp3
28,1,"is there a problem with my voice","is there a problem with the microwave",0.3,300.0,2500.0,google,mp3
28,2,"","is the telephone in the kitchen working",0.3,300.0,2500.0,flite,mp3
28,3,"","is the kitchen tv not working",0.3,300.0,2500.0,espeak,mp3
28,4,"","are the smoke detectors running properly in the home office",0.4,400.0,2000.0,flite,mp3
28,5,"","can you check the chandelier lights in the dining room to see if they are working",0.4,400.0,2000.0,espeak,mp3
28,6,"","are the humidifiers in the living room turned off",0.4,400.0,2000.0,flite,mp3
28,7,"","are the screens lit in the chillspace",0.4,400.0,2000.0,google,mp3
28,8,"","are the humidifiers plugged in and turned on",0.4,400.0,2000.0,flite,mp3
28,9,"","did you turn off the burglar alarm in the bathroom",0.4,400.0,2000.0,google,mp3
28,10,"","is the humidity turned off in the living room",0.4,400.0,2000.0,flite,mp3
28,11,"","does the house phone work properly",0.4,400.0,2000.0,espeak,mp3
28,12,"","how many eggs do we have",0.4,400.0,2000.0,flite,mp3
28,13,"","where is the clock located",0.4,400.0,2000.0,espeak,mp3
28,14,"if you love it here","is the oven in the kitchen working okay",0.4,400.0,2000.0,google,mp3
28,15,"to play","where is that music playing",0.5,500.0,1500.0,google,mp3
28,16,"","is there something wrong with the sensors in the halls",0.5,500.0,1500.0,flite,mp3
28,17,"i have a plan","what time are the clocks in the home office reading",0.5,500.0,1500.0,espeak,mp3
28,18,"","which room of the house has the stereo",0.5,500.0,1500.0,flite,mp3
28,19,"","are the phones that we have in the living room currently turned on",0.5,500.0,1500.0,espeak,mp3
28,20,"","are the dining room speakers broken",0.3,300.0,2500.0,google,mp3
28,21,"","is the bedroom humidifier not working properly",0.5,500.0,1500.0,espeak,mp3
28,22,"","what is the time on the clock in the living room",0.5,500.0,1500.0,flite,mp3
28,23,"","can you still tell what time it is from the clocks in the gym",0.3,300.0,2500.0,espeak,mp3
28,24,"","is the smoke detector in the house off",0.5,500.0,1500.0,flite,mp3
28,25,"","can you turn off the tv's in the home office",0.5,500.0,1500.0,espeak,mp3
28,26,"","is the office ac on",0.3,300.0,2500.0,google,mp3
28,27,"","are the stereos in the home office on",0.3,300.0,2500.0,flite,mp3
28,28,"","is the security broke in the bedroom",0.3,300.0,2500.0,google,mp3
28,29,"","is there light in the hallway",0.3,300.0,2500.0,flite,mp3
29,0,"back in","is the humidifyiyer in the bathroom working",0.3,300.0,2500.0,flite,mp3
29,1,"problem is like always","is there a problem with the microwave",0.3,300.0,2500.0,google,mp3
29,2,"","is the telephone in the kitchen working",0.3,300.0,2500.0,flite,mp3
29,3,"we have word in","is the kitchen tv not working",0.3,300.0,2500.0,espeak,mp3
29,4,"","are the smoke detectors running properly in the home office",0.4,400.0,2000.0,flite,mp3
29,5,"believe word","can you check the chandelier lights in the dining room to see if they are working",0.4,400.0,2000.0,espeak,mp3
29,6,"hire","are the humidifiers in the living room turned off",0.4,400.0,2000.0,flite,mp3
29,7,"","are the screens lit in the chillspace",0.4,400.0,2000.0,google,mp3
29,8,"hired","are the humidifiers plugged in and turned on",0.4,400.0,2000.0,flite,mp3
29,9,"after","did you turn off the burglar alarm in the bathroom",0.4,400.0,2000.0,google,mp3
29,10,"","is the humidity turned off in the living room",0.4,400.0,2000.0,flite,mp3
29,11,"house","does the house phone work properly",0.4,400.0,2000.0,espeak,mp3
29,12,"","how many eggs do we have",0.4,400.0,2000.0,flite,mp3
29,13,"when does not ok","where is the clock located",0.4,400.0,2000.0,espeak,mp3
29,14,"other word is ok","is the oven in the kitchen working okay",0.4,400.0,2000.0,google,mp3
29,15,"where is that","where is that music playing",0.5,500.0,1500.0,google,mp3
29,16,"","is there something wrong with the sensors in the halls",0.5,500.0,1500.0,flite,mp3
29,17,"love","what time are the clocks in the home office reading",0.5,500.0,1500.0,espeak,mp3
29,18,"we have","which room of the house has the stereo",0.5,500.0,1500.0,flite,mp3
29,19,"","are the phones that we have in the living room currently turned on",0.5,500.0,1500.0,espeak,mp3
29,20,"","are the dining room speakers broken",0.3,300.0,2500.0,google,mp3
29,21,"","is the bedroom humidifier not working properly",0.5,500.0,1500.0,espeak,mp3
29,22,"cannot","what is the time on the clock in the living room",0.5,500.0,1500.0,flite,mp3
29,23,"what time","can you still tell what time it is from the clocks in the gym",0.3,300.0,2500.0,espeak,mp3
29,24,"","is the smoke detector in the house off",0.5,500.0,1500.0,flite,mp3
29,25,"return of","can you turn off the tv's in the home office",0.5,500.0,1500.0,espeak,mp3
29,26,"","is the office ac on",0.3,300.0,2500.0,google,mp3
29,27,"ok you have","are the stereos in the home office on",0.3,300.0,2500.0,flite,mp3
29,28,"","is the security broke in the bedroom",0.3,300.0,2500.0,google,mp3
29,29,"help","is there light in the hallway",0.3,300.0,2500.0,flite,mp3
30,0,"","is the stove turned off",0.3,300.0,2500.0,espeak,mp3
30,1,"","how hot is the gym",0.3,300.0,2500.0,flite,mp3
30,2,"please","did you disengage the hallway smoke detector",0.3,300.0,2500.0,espeak,mp3
30,3,"turn the appliance on in the kitchen","is there any appliance on in the kitchen",0.3,300.0,2500.0,google,mp3
30,4,"","do the clocks in the gym work",0.4,400.0,2000.0,espeak,mp3
30,5,"smoke alarm work in the office","do the smoke alarms work in the office",0.4,400.0,2000.0,google,mp3
30,6,"is the kitchen currently working","is the kitchen humidifier currently working",0.3,300.0,2500.0,flite,mp3
30,7,"is the television in the kitchen turned off","is the television in the kitchen turned off",0.4,400.0,2000.0,flite,mp3
30,8,"everyone","is anyone watching tv in the den",0.4,400.0,2000.0,espeak,mp3
30,9,"is the working right","is the gym thermometer working right",0.3,300.0,2500.0,google,mp3
30,10,"","is the dehumidifier in the bathroom working",0.4,400.0,2000.0,espeak,mp3
30,11,"how long does the thermometer in the bathroom","how warm does the thermometer in the bathroom say that that room is",0.4,400.0,2000.0,google,mp3
30,12,"","is the burglar dectector in the house inoperable",0.4,400.0,2000.0,espeak,mp3
30,13,"is the thermostat in the bedroom off","is the thermostat in the bedroom off",0.4,400.0,2000.0,google,mp3
30,14,"is the smoke detector in the hallway on","is the smoke detector in the hallway on",0.4,400.0,2000.0,flite,mp3
30,15,"are the hallway thermometers working","are the hallway thermometers working",0.5,500.0,1500.0,flite,mp3
30,16,"are the living room thermostats","are the living room thermostats on",0.5,500.0,1500.0,espeak,mp3
30,17,"what is the temperature reading of the house thermometer","what are the temperature readings of the house thermometers",0.5,500.0,1500.0,google,mp3
30,18,"is the alarm ready","is the alarm ready",0.5,500.0,1500.0,espeak,mp3
30,19,"is someone talking on the phone in the living room","is someone talking on the phone in the livingroom",0.5,500.0,1500.0,google,mp3
30,20,"","are the office sensors off or on",0.5,500.0,1500.0,flite,mp3
30,21,"is the refrigerator in the kitchen","is the refrigerator in the kitchen on",0.5,500.0,1500.0,google,mp3
30,22,"is the working well in the hallway","is the tv working well in the hallway",0.5,500.0,1500.0,espeak,mp3
30,23,"are all the fire alarms in the office","are all the fire alarms in the office on",0.5,500.0,1500.0,google,mp3
30,24,"is there smoke","is there smoke in the gym",0.5,500.0,1500.0,espeak,mp3
30,25,"is the thermometer right","does the thermometer in the gym work right",0.5,500.0,1500.0,google,mp3
30,26,"are the burglar alarms not working","are the burglary alarms in the livingroom not working",0.3,300.0,2500.0,flite,mp3
30,27,"are the dining room thermostats working","are the dining room thermostats working",0.3,300.0,2500.0,espeak,mp3
30,28,"is the clock in the hallway broken","is the clock in the hallway broken",0.3,300.0,2500.0,flite,mp3
30,29,"are the","are the clocks inside the home office turned off",0.3,300.0,2500.0,espeak,mp3
31,0,"is the stove turned on","is the stove turned off",0.3,300.0,2500.0,espeak,mp3
31,1,"","how hot is the gym",0.3,300.0,2500.0,flite,mp3
31,2,"please call","did you disengage the hallway smoke detector",0.3,300.0,2500.0,espeak,mp3
31,3,"is there any appliance on in the kitchen","is there any appliance on in the kitchen",0.3,300.0,2500.0,google,mp3
31,4,"to the","do the clocks in the gym work",0.4,400.0,2000.0,espeak,mp3
31,5,"do the smoke alarms work in the office","do the smoke alarms work in the office",0.4,400.0,2000.0,google,mp3
31,6,"is the kitchen","is the kitchen humidifier currently working",0.3,300.0,2500.0,flite,mp3
31,7,"is the television in the kitchen turned","is the television in the kitchen turned off",0.4,400.0,2000.0,flite,mp3
31,8,"one block","is anyone watching tv in the den",0.4,400.0,2000.0,espeak,mp3
31,9,"is the thermometer working right","is the gym thermometer working right",0.3,300.0,2500.0,google,mp3
31,10,"is the room working","is the dehumidifier in the bathroom working",0.4,400.0,2000.0,espeak,mp3
31,11,"how long does the thermometer in the bathroom","how warm does the thermometer in the bathroom say that that room is",0.4,400.0,2000.0,google,mp3
31,12,"","is the burglar dectector in the house inoperable",0.4,400.0,2000.0,espeak,mp3
31,13,"is the thermostat in the bedroom off","is the thermostat in the bedroom off",0.4,400.0,2000.0,google,mp3
31,14,"is the smoke detector in the hallway on","is the smoke detector in the hallway on",0.4,400.0,2000.0,flite,mp3
31,15,"waiting on the working","are the hallway thermometers working",0.5,500.0,1500.0,flite,mp3
31,16,"room service","are the living room thermostats on",0.5,500.0,1500.0,espeak,mp3
31,17,"what is the temperature reading for the house thermometer","what are the temperature readings of the house thermometers",0.5,500.0,1500.0,google,mp3
31,18,"is the alarm ready","is the alarm ready",0.5,500.0,1500.0,espeak,mp3
